param sigma
57 66 32.55
57 67 33.63
57 68 34.58
57 69 35.44
57 70 36.23
57 71 36.96
57 72 37.66
57 73 38.31
57 74 38.93
57 75 39.53
57 76 40.10
57 77 40.64
57 78 41.16
57 79 41.67
57 80 42.15
57 81 42.61
57 82 43.05
57 83 43.47
57 84 43.87
57 85 44.24
57 86 44.58
57 87 44.89
57 88 45.16
57 89 45.37
57 90 45.52
57 91 45.55
57 92 45.34
57 93 44.11
57 94 44.93
57 95 34.21
58 1 21.63
58 2 25.35
58 3 25.26
58 4 25.53
58 5 25.99
58 6 26.57
58 7 27.23
58 8 27.96
58 9 28.75
58 10 29.57
58 11 30.43
58 12 31.31
58 13 32.22
58 14 33.14
58 15 34.08
58 16 35.04
58 17 36.01
58 18 37.00
58 19 38.00
58 20 39.01
58 21 40.03
58 22 41.06
58 23 42.11
58 24 43.18
58 25 44.26
58 26 45.37
58 27 46.52
58 28 47.70
58 29 48.96
58 30 50.37
58 31 52.45
58 32 53.38
58 33 25.23
58 34 24.07
58 35 23.01
58 36 22.00
58 37 21.01
58 38 20.04
58 39 19.08
58 40 18.12
58 41 17.17
58 42 16.22
58 43 15.28
58 44 14.33
58 45 13.38
58 46 12.43
58 47 11.48
58 48 10.51
58 49 9.55
58 50 8.57
58 51 7.58
58 52 6.58
58 53 5.56
58 54 4.51
58 55 3.45
58 56 2.35
58 57 1.20
58 58 0.00
58 59 1.30
58 60 2.74
58 61 4.51
58 62 7.83
58 63 8.38
58 64 30.36
58 65 32.07
58 66 33.37
58 67 34.47
58 68 35.44
58 69 36.31
58 70 37.12
58 71 37.87
58 72 38.58
58 73 39.25
58 74 39.89
58 75 40.50
58 76 41.08
58 77 41.64
58 78 42.18
58 79 42.69
58 80 43.19
58 81 43.66
58 82 44.12
58 83 44.55
58 84 44.95
58 85 45.34
58 86 45.69
58 87 46.01
58 88 46.29
58 89 46.52
58 90 46.67
58 91 46.71
58 92 46.52
58 93 45.30
58 94 46.12
58 95 35.20
59 1 21.94
59 2 26.00
59 3 25.84
59 4 26.04
59 5 26.44
59 6 26.97
59 7 27.59
59 8 28.28
59 9 29.03
59 10 29.83
59 11 30.66
59 12 31.52
59 13 32.41
59 14 33.32
59 15 34.25
59 16 35.19
59 17 36.16
59 18 37.13
59 19 38.13
59 20 39.13
59 21 40.15
59 22 41.19
59 23 42.24
59 24 43.31
59 25 44.40
59 26 45.52
59 27 46.67
59 28 47.87
59 29 49.15
59 30 50.58
59 31 52.73
59 32 53.65
59 33 26.12
59 34 25.02
59 35 24.00
59 36 23.01
59 37 22.05
59 38 21.10
59 39 20.16
59 40 19.22
59 41 18.29
59 42 17.36
59 43 16.43
59 44 15.50
59 45 14.56
59 46 13.62
59 47 12.68
59 48 11.73
59 49 10.77
59 50 9.81
59 51 8.83
59 52 7.83
59 53 6.82
59 54 5.79
59 55 4.73
59 56 3.64
59 57 2.50
59 58 1.30
59 59 0.00
59 60 1.45
59 61 3.23
59 62 6.62
59 63 7.13
59 64 31.15
59 65 32.87
59 66 34.19
59 67 35.31
59 68 36.29
59 69 37.19
59 70 38.02
59 71 38.79
59 72 39.51
59 73 40.20
59 74 40.86
59 75 41.48
59 76 42.08
59 77 42.66
59 78 43.21
59 79 43.74
59 80 44.25
59 81 44.74
59 82 45.21
59 83 45.65
59 84 46.07
59 85 46.47
59 86 46.84
59 87 47.17
59 88 47.46
59 89 47.70
59 90 47.87
59 91 47.92
59 92 47.75
59 93 46.55
59 94 47.38
59 95 36.21
60 1 22.21
60 2 26.64
60 3 26.38
60 4 26.51
60 5 26.85
60 6 27.32
60 7 27.89
60 8 28.54
60 9 29.25
60 10 30.01
60 11 30.81
60 12 31.64
60 13 32.51
60 14 33.40
60 15 34.31
60 16 35.24
60 17 36.19
60 18 37.16
60 19 38.15
60 20 39.15
60 21 40.16
60 22 41.20
60 23 42.25
60 24 43.32
60 25 44.42
60 26 45.55
60 27 46.71
60 28 47.92
60 29 49.22
60 30 50.68
60 31 52.91
60 32 53.82
60 33 27.04
60 34 26.00
60 35 25.02
60 36 24.07
60 37 23.14
60 38 22.22
60 39 21.30
60 40 20.39
60 41 19.48
60 42 18.57
60 43 17.66
60 44 16.75
60 45 15.83
60 46 14.91
60 47 13.98
60 48 13.05
60 49 12.11
60 50 11.16
60 51 10.19
60 52 9.21
60 53 8.21
60 54 7.19
60 55 6.15
60 56 5.07
60 57 3.94
60 58 2.74
60 59 1.45
60 60 0.00
60 61 1.79
60 62 5.25
60 63 5.70
60 64 31.92
60 65 33.66
60 66 35.00
60 67 36.14
60 68 37.15
60 69 38.07
60 70 38.91
60 71 39.71
60 72 40.46
60 73 41.17
60 74 41.84
60 75 42.49
60 76 43.11
60 77 43.70
60 78 44.27
60 79 44.82
60 80 45.35
60 81 45.86
60 82 46.34
60 83 46.80
60 84 47.24
60 85 47.66
60 86 48.04
60 87 48.39
60 88 48.70
60 89 48.96
60 90 49.15
60 91 49.22
60 92 49.07
60 93 47.91
60 94 48.74
60 95 37.25
61 1 22.36
61 2 27.24
61 3 26.87
61 4 26.91
61 5 27.16
61 6 27.56
61 7 28.06
61 8 28.66
61 9 29.31
61 10 30.03
61 11 30.79
61 12 31.59
61 13 32.42
61 14 33.28
61 15 34.17
61 16 35.09
61 17 36.02
61 18 36.98
61 19 37.95
61 20 38.94
61 21 39.95
61 22 40.98
61 23 42.03
61 24 43.11
61 25 44.21
61 26 45.34
61 27 46.52
61 28 47.75
61 29 49.07
61 30 50.57
61 31 52.89
61 32 53.79
61 33 28.00
61 34 27.04
61 35 26.12
61 36 25.22
61 37 24.34
61 38 23.45
61 39 22.58
61 40 21.70
61 41 20.82
61 42 19.94
61 43 19.06
61 44 18.18
61 45 17.29
61 46 16.39
61 47 15.49
61 48 14.59
61 49 13.67
61 50 12.74
61 51 11.80
61 52 10.85
61 53 9.87
61 54 8.88
61 55 7.85
61 56 6.79
61 57 5.68
61 58 4.51
61 59 3.23
61 60 1.79
61 61 0.00
61 62 3.51
61 63 3.91
61 64 32.68
61 65 34.44
61 66 35.81
61 67 36.97
61 68 38.01
61 69 38.95
61 70 39.83
61 71 40.65
61 72 41.42
61 73 42.16
61 74 42.86
61 75 43.53
61 76 44.18
61 77 44.80
61 78 45.40
61 79 45.97
61 80 46.52
61 81 47.06
61 82 47.57
61 83 48.05
61 84 48.52
61 85 48.96
61 86 49.37
61 87 49.74
61 88 50.08
61 89 50.36
61 90 50.58
61 91 50.68
61 92 50.57
61 93 49.47
61 94 50.32
61 95 38.35
62 1 22.03
62 2 27.71
62 3 27.12
62 4 26.97
62 5 27.05
62 6 27.30
62 7 27.67
62 8 28.14
62 9 28.70
62 10 29.31
62 11 29.99
62 12 30.71
62 13 31.48
62 14 32.28
62 15 33.12
62 16 33.99
62 17 34.89
62 18 35.81
62 19 36.76
62 20 37.73
62 21 38.72
62 22 39.74
62 23 40.79
62 24 41.86
62 25 42.96
62 26 44.11
62 27 45.30
62 28 46.55
62 29 47.91
62 30 49.47
62 31 51.96
62 32 52.83
62 33 29.19
62 34 28.42
62 35 27.64
62 36 26.86
62 37 26.07
62 38 25.29
62 39 24.50
62 40 23.70
62 41 22.91
62 42 22.11
62 43 21.30
62 44 20.49
62 45 19.68
62 46 18.86
62 47 18.03
62 48 17.19
62 49 16.35
62 50 15.49
62 51 14.62
62 52 13.74
62 53 12.83
62 54 11.91
62 55 10.96
62 56 9.97
62 57 8.93
62 58 7.83
62 59 6.62
62 60 5.25
62 61 3.51
62 62 0.00
62 63 1.00
62 64 33.42
62 65 35.21
62 66 36.61
62 67 37.83
62 68 38.91
62 69 39.91
62 70 40.84
62 71 41.72
62 72 42.55
62 73 43.34
62 74 44.09
62 75 44.82
62 76 45.52
62 77 46.20
62 78 46.85
62 79 47.48
62 80 48.08
62 81 48.67
62 82 49.24
62 83 49.78
62 84 50.30
62 85 50.80
62 86 51.26
62 87 51.70
62 88 52.10
62 89 52.45
62 90 52.73
62 91 52.91
62 92 52.89
62 93 51.96
62 94 52.83
62 95 39.78
63 1 22.98
63 2 28.70
63 3 28.11
63 4 27.94
63 5 28.02
63 6 28.26
63 7 28.62
63 8 29.08
63 9 29.62
63 10 30.22
63 11 30.89
63 12 31.60
63 13 32.36
63 14 33.15
63 15 33.98
63 16 34.84
63 17 35.73
63 18 36.65
63 19 37.59
63 20 38.56
63 21 39.55
63 22 40.56
63 23 41.61
63 24 42.68
63 25 43.78
63 26 44.93
63 27 46.12
63 28 47.38
63 29 48.74
63 30 50.32
63 31 52.83
63 32 53.69
63 33 30.19
63 34 29.40
63 35 28.62
63 36 27.83
63 37 27.03
63 38 26.24
63 39 25.44
63 40 24.63
63 41 23.83
63 42 23.01
63 43 22.20
63 44 21.38
63 45 20.55
63 46 19.71
63 47 18.87
63 48 18.02
63 49 17.15
63 50 16.28
63 51 15.39
63 52 14.48
63 53 13.55
63 54 12.60
63 55 11.62
63 56 10.60
63 57 9.53
63 58 8.38
63 59 7.13
63 60 5.70
63 61 3.91
63 62 1.00
63 63 0.00
63 64 34.42
63 65 36.21
63 66 37.61
63 67 38.83
63 68 39.91
63 69 40.91
63 70 41.84
63 71 42.71
63 72 43.54
63 73 44.33
63 74 45.09
63 75 45.81
63 76 46.51
63 77 47.18
63 78 47.83
63 79 48.46
63 80 49.06
63 81 49.65
63 82 50.21
63 83 50.75
63 84 51.26
63 85 51.75
63 86 52.22
63 87 52.65
63 88 53.04
63 89 53.38
63 90 53.65
63 91 53.82
63 92 53.79
63 93 52.83
63 94 53.69
63 95 40.77
64 1 13.72
64 2 6.08
64 3 7.41
64 4 8.47
64 5 9.41
64 6 10.28
64 7 11.10
64 8 11.90
64 9 12.67
64 10 13.42
64 11 14.17
64 12 14.90
64 13 15.63
64 14 16.35
64 15 17.06
64 16 17.77
64 17 18.48
64 18 19.18
64 19 19.88
64 20 20.58
64 21 21.27
64 22 21.96
64 23 22.65
64 24 23.33
64 25 24.01
64 26 24.68
64 27 25.35
64 28 26.00
64 29 26.64
64 30 27.24
64 31 27.70
64 32 28.70
64 33 6.08
64 34 7.84
64 35 9.29
64 36 10.58
64 37 11.76
64 38 12.87
64 39 13.92
64 40 14.94
64 41 15.92
64 42 16.87
64 43 17.80
64 44 18.71
64 45 19.61
64 46 20.49
64 47 21.35
64 48 22.21
64 49 23.06
64 50 23.90
64 51 24.73
64 52 25.55
64 53 26.37
64 54 27.18
64 55 27.98
64 56 28.78
64 57 29.58
64 58 30.36
64 59 31.15
64 60 31.92
64 61 32.68
64 62 33.42
64 63 34.42
64 64 0.00
64 65 1.79
64 66 3.23
64 67 4.51
64 68 5.68
64 69 6.79
64 70 7.85
64 71 8.88
64 72 9.87
64 73 10.85
64 74 11.80
64 75 12.74
64 76 13.67
64 77 14.59
64 78 15.49
64 79 16.39
64 80 17.29
64 81 18.18
64 82 19.06
64 83 19.94
64 84 20.82
64 85 21.70
64 86 22.58
64 87 23.45
64 88 24.34
64 89 25.22
64 90 26.12
64 91 27.04
64 92 28.00
64 93 29.19
64 94 30.19
64 95 9.56
65 1 15.40
65 2 7.84
65 3 9.09
65 4 10.06
65 5 10.91
65 6 11.70
65 7 12.44
65 8 13.15
65 9 13.84
65 10 14.51
65 11 15.18
65 12 15.84
65 13 16.49
65 14 17.14
65 15 17.79
65 16 18.43
65 17 19.07
65 18 19.70
65 19 20.34
65 20 20.97
65 21 21.60
65 22 22.22
65 23 22.84
65 24 23.46
65 25 24.07
65 26 24.67
65 27 25.26
65 28 25.84
65 29 26.38
65 30 26.87
65 31 27.12
65 32 28.11
65 33 7.41
65 34 9.09
65 35 10.52
65 36 11.82
65 37 13.02
65 38 14.15
65 39 15.23
65 40 16.27
65 41 17.28
65 42 18.26
65 43 19.21
65 44 20.15
65 45 21.06
65 46 21.97
65 47 22.86
65 48 23.74
65 49 24.60
65 50 25.46
65 51 26.31
65 52 27.15
65 53 27.99
65 54 28.82
65 55 29.64
65 56 30.46
65 57 31.27
65 58 32.07
65 59 32.87
65 60 33.66
65 61 34.44
65 62 35.21
65 63 36.21
65 64 1.79
65 65 0.00
65 66 1.45
65 67 2.74
65 68 3.94
65 69 5.07
65 70 6.15
65 71 7.20
65 72 8.22
65 73 9.21
65 74 10.19
65 75 11.16
65 76 12.11
65 77 13.05
65 78 13.98
65 79 14.91
65 80 15.83
65 81 16.75
65 82 17.66
65 83 18.57
65 84 19.48
65 85 20.39
65 86 21.30
65 87 22.22
65 88 23.14
65 89 24.07
65 90 25.02
65 91 26.00
65 92 27.04
65 93 28.42
65 94 29.40
65 95 8.49
66 1 16.84
66 2 9.29
66 3 10.52
66 4 11.47
66 5 12.28
66 6 13.02
66 7 13.72
66 8 14.38
66 9 15.03
66 10 15.65
66 11 16.27
66 12 16.88
66 13 17.49
66 14 18.09
66 15 18.68
66 16 19.27
66 17 19.86
66 18 20.45
66 19 21.03
66 20 21.62
66 21 22.19
66 22 22.77
66 23 23.34
66 24 23.90
66 25 24.46
66 26 25.00
66 27 25.53
66 28 26.04
66 29 26.51
66 30 26.91
66 31 26.97
66 32 27.94
66 33 8.47
66 34 10.06
66 35 11.47
66 36 12.76
66 37 13.96
66 38 15.11
66 39 16.20
66 40 17.25
66 41 18.28
66 42 19.27
66 43 20.25
66 44 21.20
66 45 22.14
66 46 23.06
66 47 23.96
66 48 24.86
66 49 25.75
66 50 26.62
66 51 27.49
66 52 28.35
66 53 29.20
66 54 30.05
66 55 30.89
66 56 31.72
66 57 32.55
66 58 33.37
66 59 34.19
66 60 35.00
66 61 35.81
66 62 36.61
66 63 37.61
66 64 3.23
66 65 1.45
66 66 0.00
66 67 1.30
66 68 2.50
66 69 3.64
66 70 4.73
66 71 5.79
66 72 6.82
66 73 7.83
66 74 8.83
66 75 9.81
66 76 10.77
66 77 11.73
66 78 12.68
66 79 13.62
66 80 14.56
66 81 15.50
66 82 16.43
66 83 17.36
66 84 18.29
66 85 19.22
66 86 20.16
66 87 21.10
66 88 22.05
66 89 23.01
66 90 24.00
66 91 25.02
66 92 26.12
66 93 27.64
66 94 28.62
66 95 7.61
67 1 18.13
67 2 10.57
67 3 11.82
67 4 12.76
67 5 13.56
67 6 14.27
67 7 14.94
67 8 15.58
67 9 16.20
67 10 16.79
67 11 17.38
67 12 17.95
67 13 18.52
67 14 19.09
67 15 19.64
67 16 20.20
67 17 20.75
67 18 21.30
67 19 21.84
67 20 22.39
67 21 22.92
67 22 23.46
67 23 23.98
67 24 24.50
67 25 25.01
67 26 25.51
67 27 25.99
67 28 26.44
67 29 26.85
67 30 27.16
67 31 27.05
67 32 28.02
67 33 9.41
67 34 10.91
67 35 12.28
67 36 13.56
67 37 14.76
67 38 15.90
67 39 17.00
67 40 18.07
67 41 19.11
67 42 20.11
67 43 21.10
67 44 22.07
67 45 23.02
67 46 23.96
67 47 24.88
67 48 25.79
67 49 26.69
67 50 27.58
67 51 28.47
67 52 29.34
67 53 30.21
67 54 31.07
67 55 31.93
67 56 32.78
67 57 33.63
67 58 34.47
67 59 35.31
67 60 36.14
67 61 36.97
67 62 37.83
67 63 38.83
67 64 4.51
67 65 2.74
67 66 1.30
67 67 0.00
67 68 1.21
67 69 2.35
67 70 3.45
67 71 4.52
67 72 5.56
67 73 6.58
67 74 7.58
67 75 8.57
67 76 9.55
67 77 10.52
67 78 11.48
67 79 12.43
67 80 13.38
67 81 14.33
67 82 15.28
67 83 16.22
67 84 17.17
67 85 18.12
67 86 19.08
67 87 20.04
67 88 21.01
67 89 22.00
67 90 23.02
67 91 24.07
67 92 25.23
67 93 26.86
67 94 27.83
67 95 6.84
68 1 19.34
68 2 11.76
68 3 13.02
68 4 13.96
68 5 14.76
68 6 15.47
68 7 16.13
68 8 16.75
68 9 17.34
68 10 17.92
68 11 18.48
68 12 19.03
68 13 19.57
68 14 20.11
68 15 20.64
68 16 21.17
68 17 21.69
68 18 22.21
68 19 22.72
68 20 23.23
68 21 23.74
68 22 24.23
68 23 24.72
68 24 25.21
68 25 25.68
68 26 26.13
68 27 26.57
68 28 26.97
68 29 27.32
68 30 27.56
68 31 27.30
68 32 28.26
68 33 10.28
68 34 11.70
68 35 13.02
68 36 14.28
68 37 15.47
68 38 16.61
68 39 17.72
68 40 18.79
68 41 19.83
68 42 20.85
68 43 21.85
68 44 22.83
68 45 23.79
68 46 24.74
68 47 25.68
68 48 26.60
68 49 27.52
68 50 28.43
68 51 29.32
68 52 30.21
68 53 31.10
68 54 31.98
68 55 32.85
68 56 33.71
68 57 34.58
68 58 35.44
68 59 36.29
68 60 37.15
68 61 38.01
68 62 38.91
68 63 39.91
68 64 5.68
68 65 3.94
68 66 2.50
68 67 1.21
68 68 0.00
68 69 1.15
68 70 2.25
68 71 3.32
68 72 4.37
68 73 5.39
68 74 6.40
68 75 7.40
68 76 8.38
68 77 9.36
68 78 10.33
68 79 11.30
68 80 12.26
68 81 13.22
68 82 14.18
68 83 15.13
68 84 16.09
68 85 17.06
68 86 18.03
68 87 19.01
68 88 20.00
68 89 21.01
68 90 22.05
68 91 23.14
68 92 24.34
68 93 26.07
68 94 27.03
68 95 6.17
69 1 20.47
69 2 12.87
69 3 14.15
69 4 15.11
69 5 15.90
69 6 16.61
69 7 17.26
69 8 17.88
69 9 18.46
69 10 19.02
69 11 19.57
69 12 20.11
69 13 20.63
69 14 21.15
69 15 21.66
69 16 22.16
69 17 22.66
69 18 23.15
69 19 23.64
69 20 24.12
69 21 24.60
69 22 25.07
69 23 25.53
69 24 25.98
69 25 26.42
69 26 26.84
69 27 27.23
69 28 27.59
69 29 27.89
69 30 28.06
69 31 27.67
69 32 28.62
69 33 11.10
69 34 12.44
69 35 13.72
69 36 14.95
69 37 16.13
69 38 17.26
69 39 18.37
69 40 19.44
69 41 20.49
69 42 21.52
69 43 22.52
69 44 23.51
69 45 24.49
69 46 25.45
69 47 26.40
69 48 27.34
69 49 28.26
69 50 29.18
69 51 30.09
69 52 31.00
69 53 31.90
69 54 32.79
69 55 33.67
69 56 34.56
69 57 35.44
69 58 36.31
69 59 37.19
69 60 38.07
69 61 38.95
69 62 39.91
69 63 40.91
69 64 6.79
69 65 5.07
69 66 3.64
69 67 2.35
69 68 1.15
69 69 0.00
69 70 1.10
69 71 2.18
69 72 3.23
69 73 4.26
69 74 5.27
69 75 6.27
69 76 7.27
69 77 8.25
69 78 9.23
69 79 10.20
69 80 11.17
69 81 12.14
69 82 13.11
69 83 14.08
69 84 15.05
69 85 16.02
69 86 17.01
69 87 18.00
69 88 19.01
69 89 20.04
69 90 21.10
69 91 22.22
69 92 23.45
69 93 25.29
69 94 26.24
69 95 5.62
70 1 21.55
70 2 13.92
70 3 15.23
70 4 16.20
70 5 17.00
70 6 17.72
70 7 18.37
70 8 18.98
70 9 19.55
70 10 20.11
70 11 20.65
70 12 21.17
70 13 21.68
70 14 22.18
70 15 22.68
70 16 23.16
70 17 23.64
70 18 24.12
70 19 24.59
70 20 25.05
70 21 25.50
70 22 25.95
70 23 26.38
70 24 26.81
70 25 27.21
70 26 27.60
70 27 27.96
70 28 28.29
70 29 28.54
70 30 28.66
70 31 28.14
70 32 29.08
70 33 11.90
70 34 13.15
70 35 14.38
70 36 15.58
70 37 16.75
70 38 17.88
70 39 18.98
70 40 20.05
70 41 21.10
70 42 22.13
70 43 23.15
70 44 24.14
70 45 25.13
70 46 26.10
70 47 27.06
70 48 28.01
70 49 28.94
70 50 29.87
70 51 30.80
70 52 31.72
70 53 32.63
70 54 33.53
70 55 34.43
70 56 35.33
70 57 36.23
70 58 37.12
70 59 38.02
70 60 38.91
70 61 39.83
70 62 40.84
70 63 41.84
70 64 7.85
70 65 6.15
70 66 4.73
70 67 3.45
70 68 2.25
70 69 1.10
70 70 0.00
70 71 1.07
70 72 2.13
70 73 3.16
70 74 4.18
70 75 5.18
70 76 6.18
70 77 7.17
70 78 8.15
70 79 9.13
70 80 10.11
70 81 11.09
70 82 12.06
70 83 13.04
70 84 14.02
70 85 15.01
70 86 16.00
70 87 17.01
70 88 18.03
70 89 19.08
70 90 20.16
70 91 21.30
70 92 22.58
70 93 24.50
70 94 25.44
70 95 5.20
71 1 22.59
71 2 14.94
71 3 16.27
71 4 17.25
71 5 18.07
71 6 18.79
71 7 19.44
71 8 20.05
71 9 20.63
71 10 21.18
71 11 21.71
71 12 22.22
71 13 22.73
71 14 23.22
71 15 23.70
71 16 24.17
71 17 24.64
71 18 25.10
71 19 25.55
71 20 25.99
71 21 26.43
71 22 26.85
71 23 27.27
71 24 27.67
71 25 28.05
71 26 28.41
71 27 28.75
71 28 29.03
71 29 29.25
71 30 29.31
71 31 28.70
71 32 29.62
71 33 12.67
71 34 13.84
71 35 15.03
71 36 16.20
71 37 17.34
71 38 18.46
71 39 19.55
71 40 20.63
71 41 21.68
71 42 22.71
71 43 23.73
71 44 24.73
71 45 25.73
71 46 26.70
71 47 27.67
71 48 28.63
71 49 29.58
71 50 30.52
71 51 31.46
71 52 32.38
71 53 33.31
71 54 34.23
71 55 35.14
71 56 36.05
71 57 36.96
71 58 37.87
71 59 38.79
71 60 39.71
71 61 40.65
71 62 41.72
71 63 42.71
71 64 8.88
71 65 7.20
71 66 5.79
71 67 4.52
71 68 3.32
71 69 2.18
71 70 1.07
71 71 0.00
71 72 1.05
71 73 2.09
71 74 3.11
71 75 4.12
71 76 5.12
71 77 6.11
71 78 7.10
71 79 8.08
71 80 9.07
71 81 10.05
71 82 11.03
71 83 12.01
71 84 13.00
71 85 14.00
71 86 15.01
71 87 16.02
71 88 17.06
71 89 18.12
71 90 19.22
71 91 20.39
71 92 21.70
71 93 23.70
71 94 24.63
71 95 4.93
72 1 23.59
72 2 15.92
72 3 17.28
72 4 18.28
72 5 19.10
72 6 19.83
72 7 20.49
72 8 21.10
72 9 21.68
72 10 22.23
72 11 22.76
72 12 23.27
72 13 23.76
72 14 24.25
72 15 24.72
72 16 25.19
72 17 25.64
72 18 26.09
72 19 26.53
72 20 26.96
72 21 27.38
72 22 27.78
72 23 28.18
72 24 28.56
72 25 28.92
72 26 29.26
72 27 29.57
72 28 29.83
72 29 30.01
72 30 30.03
72 31 29.31
72 32 30.22
72 33 13.42
72 34 14.52
72 35 15.66
72 36 16.79
72 37 17.92
72 38 19.02
72 39 20.11
72 40 21.18
72 41 22.23
72 42 23.27
72 43 24.29
72 44 25.29
72 45 26.29
72 46 27.27
72 47 28.25
72 48 29.22
72 49 30.18
72 50 31.13
72 51 32.07
72 52 33.01
72 53 33.95
72 54 34.88
72 55 35.80
72 56 36.73
72 57 37.66
72 58 38.58
72 59 39.51
72 60 40.46
72 61 41.42
72 62 42.55
72 63 43.54
72 64 9.87
72 65 8.22
72 66 6.82
72 67 5.56
72 68 4.37
72 69 3.23
72 70 2.13
72 71 1.05
72 72 0.00
72 73 1.04
72 74 2.06
72 75 3.07
72 76 4.07
72 77 5.07
72 78 6.06
72 79 7.05
72 80 8.04
72 81 9.02
72 82 10.01
72 83 11.00
72 84 12.00
72 85 13.00
72 86 14.02
72 87 15.05
72 88 16.10
72 89 17.17
72 90 18.29
72 91 19.48
72 92 20.82
72 93 22.91
72 94 23.83
72 95 4.82
73 1 24.57
73 2 16.87
73 3 18.26
73 4 19.27
73 5 20.11
73 6 20.85
73 7 21.52
73 8 22.13
73 9 22.71
73 10 23.26
73 11 23.79
73 12 24.30
73 13 24.79
73 14 25.27
73 15 25.74
73 16 26.20
73 17 26.65
73 18 27.08
73 19 27.51
73 20 27.93
73 21 28.34
73 22 28.73
73 23 29.11
73 24 29.48
73 25 29.82
73 26 30.14
73 27 30.43
73 28 30.66
73 29 30.81
73 30 30.79
73 31 29.99
73 32 30.89
73 33 14.17
73 34 15.18
73 35 16.27
73 36 17.38
73 37 18.48
73 38 19.57
73 39 20.65
73 40 21.71
73 41 22.76
73 42 23.79
73 43 24.82
73 44 25.83
73 45 26.83
73 46 27.82
73 47 28.80
73 48 29.77
73 49 30.74
73 50 31.70
73 51 32.65
73 52 33.60
73 53 34.55
73 54 35.49
73 55 36.43
73 56 37.37
73 57 38.31
73 58 39.25
73 59 40.20
73 60 41.17
73 61 42.16
73 62 43.34
73 63 44.33
73 64 10.85
73 65 9.21
73 66 7.83
73 67 6.58
73 68 5.39
73 69 4.26
73 70 3.16
73 71 2.09
73 72 1.04
73 73 0.00
73 74 1.02
73 75 2.03
73 76 3.04
73 77 4.04
73 78 5.03
73 79 6.03
73 80 7.02
73 81 8.01
73 82 9.00
73 83 10.00
73 84 11.00
73 85 12.02
73 86 13.04
73 87 14.08
73 88 15.14
73 89 16.22
73 90 17.36
73 91 18.57
73 92 19.94
73 93 22.11
73 94 23.02
73 95 4.87
74 1 25.52
74 2 17.80
74 3 19.21
74 4 20.25
74 5 21.10
74 6 21.85
74 7 22.52
74 8 23.15
74 9 23.73
74 10 24.28
74 11 24.81
74 12 25.32
74 13 25.82
74 14 26.29
74 15 26.76
74 16 27.21
74 17 27.65
74 18 28.08
74 19 28.50
74 20 28.91
74 21 29.31
74 22 29.69
74 23 30.06
74 24 30.41
74 25 30.74
74 26 31.04
74 27 31.31
74 28 31.52
74 29 31.64
74 30 31.59
74 31 30.71
74 32 31.60
74 33 14.90
74 34 15.84
74 35 16.88
74 36 17.96
74 37 19.03
74 38 20.11
74 39 21.17
74 40 22.22
74 41 23.27
74 42 24.30
74 43 25.32
74 44 26.34
74 45 27.34
74 46 28.34
74 47 29.32
74 48 30.30
74 49 31.28
74 50 32.24
74 51 33.21
74 52 34.17
74 53 35.12
74 54 36.08
74 55 37.03
74 56 37.98
74 57 38.93
74 58 39.89
74 59 40.86
74 60 41.84
74 61 42.86
74 62 44.09
74 63 45.09
74 64 11.80
74 65 10.19
74 66 8.83
74 67 7.58
74 68 6.40
74 69 5.27
74 70 4.18
74 71 3.11
74 72 2.06
74 73 1.02
74 74 0.00
74 75 1.01
74 76 2.02
74 77 3.02
74 78 4.02
74 79 5.01
74 80 6.01
74 81 7.00
74 82 8.00
74 83 9.00
74 84 10.01
74 85 11.03
74 86 12.06
74 87 13.11
74 88 14.18
74 89 15.28
74 90 16.43
74 91 17.66
74 92 19.06
74 93 21.30
74 94 22.20
74 95 5.09
75 1 26.44
75 2 18.71
75 3 20.15
75 4 21.20
75 5 22.07
75 6 22.83
75 7 23.51
75 8 24.14
75 9 24.73
75 10 25.29
75 11 25.82
75 12 26.34
75 13 26.83
75 14 27.31
75 15 27.77
75 16 28.22
75 17 28.65
75 18 29.08
75 19 29.50
75 20 29.90
75 21 30.29
75 22 30.66
75 23 31.02
75 24 31.36
75 25 31.68
75 26 31.97
75 27 32.21
75 28 32.41
75 29 32.51
75 30 32.42
75 31 31.48
75 32 32.36
75 33 15.63
75 34 16.49
75 35 17.49
75 36 18.52
75 37 19.57
75 38 20.63
75 39 21.68
75 40 22.73
75 41 23.76
75 42 24.79
75 43 25.82
75 44 26.83
75 45 27.83
75 46 28.83
75 47 29.82
75 48 30.81
75 49 31.79
75 50 32.76
75 51 33.74
75 52 34.70
75 53 35.67
75 54 36.63
75 55 37.60
75 56 38.56
75 57 39.53
75 58 40.50
75 59 41.48
75 60 42.49
75 61 43.53
75 62 44.82
75 63 45.81
75 64 12.74
75 65 11.16
75 66 9.81
75 67 8.57
75 68 7.40
75 69 6.27
75 70 5.18
75 71 4.12
75 72 3.07
75 73 2.03
75 74 1.01
75 75 0.00
75 76 1.01
75 77 2.01
75 78 3.01
75 79 4.00
75 80 5.00
75 81 6.00
75 82 7.00
75 83 8.01
75 84 9.02
75 85 10.05
75 86 11.09
75 87 12.14
75 88 13.22
75 89 14.33
75 90 15.50
75 91 16.75
75 92 18.18
75 93 20.49
75 94 21.38
75 95 5.44
76 1 27.35
76 2 19.61
76 3 21.06
76 4 22.14
76 5 23.02
76 6 23.79
76 7 24.49
76 8 25.13
76 9 25.72
