param sigma
38 24 52
38 25 53
38 26 46
38 27 59
38 28 51
38 29 46
38 30 52
38 31 38
38 32 42
38 33 47
38 34 46
38 35 37
38 36 35
38 37 36
38 38 0
38 39 45
38 40 53
38 41 39
38 42 45
38 43 40
38 44 46
38 45 35
38 46 40
38 47 36
38 48 55
38 49 49
38 50 43
38 51 39
38 52 54
38 53 56
38 54 58
38 55 47
38 56 49
38 57 57
38 58 49
38 59 45
38 60 42
38 61 53
38 62 52
38 63 50
38 64 60
38 65 59
38 66 47
38 67 49
38 68 52
38 69 57
38 70 39
38 71 57
38 72 58
38 73 50
38 74 48
38 75 57
38 76 59
38 77 53
38 78 57
38 79 48
38 80 57
39 1 53
39 2 60
39 3 47
39 4 49
39 5 41
39 6 57
39 7 50
39 8 38
39 9 36
39 10 56
39 11 45
39 12 54
39 13 35
39 14 52
39 15 40
39 16 56
39 17 38
39 18 52
39 19 35
39 20 52
39 21 46
39 22 47
39 23 41
39 24 51
39 25 46
39 26 43
39 27 38
39 28 49
39 29 51
39 30 40
39 31 45
39 32 58
39 33 44
39 34 42
39 35 56
39 36 52
39 37 41
39 38 45
39 39 0
39 40 60
39 41 41
39 42 54
39 43 39
39 44 57
39 45 52
39 46 51
39 47 47
39 48 57
39 49 42
39 50 38
39 51 45
39 52 35
39 53 46
39 54 46
39 55 37
39 56 54
39 57 57
39 58 53
39 59 41
39 60 51
39 61 36
39 62 59
39 63 48
39 64 40
39 65 42
39 66 50
39 67 56
39 68 40
39 69 44
39 70 58
39 71 44
39 72 49
39 73 44
39 74 51
39 75 38
39 76 53
39 77 39
39 78 42
39 79 36
39 80 35
40 1 38
40 2 42
40 3 46
40 4 53
40 5 39
40 6 46
40 7 40
40 8 52
40 9 40
40 10 49
40 11 44
40 12 54
40 13 38
40 14 45
40 15 35
40 16 57
40 17 56
40 18 43
40 19 38
40 20 52
40 21 45
40 22 57
40 23 44
40 24 46
40 25 48
40 26 43
40 27 44
40 28 50
40 29 54
40 30 46
40 31 44
40 32 41
40 33 57
40 34 39
40 35 60
40 36 38
40 37 50
40 38 49
40 39 46
40 40 0
40 41 39
40 42 58
40 43 50
40 44 35
40 45 56
40 46 49
40 47 50
40 48 48
40 49 49
40 50 44
40 51 39
40 52 59
40 53 51
40 54 57
40 55 45
40 56 42
40 57 59
40 58 47
40 59 41
40 60 56
40 61 37
40 62 49
40 63 46
40 64 49
40 65 55
40 66 54
40 67 49
40 68 60
40 69 35
40 70 39
40 71 37
40 72 48
40 73 55
40 74 43
40 75 44
40 76 38
40 77 42
40 78 52
40 79 45
40 80 60
41 1 42
41 2 36
41 3 51
41 4 47
41 5 56
41 6 48
41 7 44
41 8 39
41 9 55
41 10 53
41 11 48
41 12 45
41 13 37
41 14 51
41 15 42
41 16 38
41 17 49
41 18 38
41 19 58
41 20 59
41 21 59
41 22 48
41 23 59
41 24 36
41 25 48
41 26 58
41 27 42
41 28 53
41 29 35
41 30 51
41 31 39
41 32 57
41 33 38
41 34 50
41 35 35
41 36 38
41 37 56
41 38 54
41 39 43
41 40 40
41 41 0
41 42 54
41 43 57
41 44 39
41 45 48
41 46 36
41 47 59
41 48 48
41 49 49
41 50 59
41 51 36
41 52 52
41 53 35
41 54 53
41 55 50
41 56 55
41 57 49
41 58 57
41 59 56
41 60 49
41 61 48
41 62 44
41 63 44
41 64 54
41 65 43
41 66 45
41 67 49
41 68 44
41 69 48
41 70 39
41 71 54
41 72 58
41 73 51
41 74 45
41 75 57
41 76 43
41 77 42
41 78 36
41 79 41
41 80 48
42 1 43
42 2 40
42 3 42
42 4 56
42 5 37
42 6 51
42 7 54
42 8 56
42 9 39
42 10 56
42 11 37
42 12 54
42 13 36
42 14 38
42 15 49
42 16 44
42 17 39
42 18 56
42 19 35
42 20 49
42 21 48
42 22 36
42 23 49
42 24 50
42 25 39
42 26 57
42 27 42
42 28 49
42 29 50
42 30 55
42 31 43
42 32 54
42 33 55
42 34 48
42 35 60
42 36 56
42 37 60
42 38 37
42 39 54
42 40 57
42 41 51
42 42 0
42 43 57
42 44 41
42 45 40
42 46 40
42 47 45
42 48 48
42 49 35
42 50 54
42 51 36
42 52 36
42 53 51
42 54 46
42 55 45
42 56 53
42 57 37
42 58 47
42 59 44
42 60 57
42 61 48
42 62 38
42 63 59
42 64 35
42 65 60
42 66 48
42 67 44
42 68 41
42 69 49
42 70 40
42 71 50
42 72 41
42 73 45
42 74 38
42 75 44
42 76 59
42 77 58
42 78 36
42 79 38
42 80 54
43 1 54
43 2 41
43 3 47
43 4 35
43 5 43
43 6 38
43 7 40
43 8 39
43 9 52
43 10 46
43 11 40
43 12 51
43 13 55
43 14 56
43 15 51
43 16 43
43 17 54
43 18 59
43 19 49
43 20 35
43 21 43
43 22 48
43 23 52
43 24 50
43 25 50
43 26 58
43 27 49
43 28 49
43 29 57
43 30 41
43 31 35
43 32 57
43 33 42
43 34 42
43 35 51
43 36 53
43 37 36
43 38 38
43 39 41
43 40 38
43 41 46
43 42 43
43 43 0
43 44 44
43 45 50
43 46 39
43 47 55
43 48 37
43 49 45
43 50 42
43 51 37
43 52 38
43 53 60
43 54 59
43 55 55
43 56 40
43 57 49
43 58 39
43 59 59
43 60 37
43 61 52
43 62 40
43 63 54
43 64 49
43 65 47
43 66 41
43 67 57
43 68 47
43 69 42
43 70 51
43 71 56
43 72 35
43 73 43
43 74 58
43 75 38
43 76 56
43 77 50
43 78 46
43 79 38
43 80 57
44 1 51
44 2 55
44 3 42
44 4 54
44 5 55
44 6 46
44 7 57
44 8 43
44 9 49
44 10 56
44 11 56
44 12 35
44 13 60
44 14 43
44 15 43
44 16 42
44 17 41
44 18 42
44 19 38
44 20 39
44 21 38
44 22 46
44 23 57
44 24 44
44 25 39
44 26 37
44 27 46
44 28 54
44 29 43
44 30 43
44 31 43
44 32 43
44 33 51
44 34 45
44 35 55
44 36 44
44 37 55
44 38 48
44 39 53
44 40 53
44 41 36
44 42 48
44 43 51
44 44 0
44 45 39
44 46 56
44 47 36
44 48 35
44 49 46
44 50 59
44 51 57
44 52 42
44 53 50
44 54 49
44 55 40
44 56 39
44 57 53
44 58 46
44 59 41
44 60 52
44 61 60
44 62 56
44 63 37
44 64 42
44 65 36
44 66 39
44 67 46
44 68 43
44 69 39
44 70 59
44 71 37
44 72 35
44 73 44
44 74 43
44 75 44
44 76 50
44 77 35
44 78 48
44 79 52
44 80 48
45 1 58
45 2 52
45 3 51
45 4 45
45 5 55
45 6 35
45 7 42
45 8 38
45 9 60
45 10 52
45 11 55
45 12 44
45 13 57
45 14 42
45 15 44
45 16 47
45 17 46
45 18 48
45 19 42
45 20 51
45 21 59
45 22 54
45 23 40
45 24 43
45 25 59
45 26 43
45 27 36
45 28 51
45 29 47
45 30 43
45 31 55
45 32 49
45 33 40
45 34 50
45 35 59
45 36 38
45 37 57
45 38 40
45 39 36
45 40 59
45 41 42
45 42 43
45 43 55
45 44 39
45 45 0
45 46 39
45 47 55
45 48 36
45 49 59
45 50 50
45 51 54
45 52 36
45 53 50
45 54 49
45 55 56
45 56 51
45 57 51
45 58 46
45 59 41
45 60 50
45 61 40
45 62 46
45 63 42
45 64 57
45 65 58
45 66 45
45 67 47
45 68 38
45 69 55
45 70 46
45 71 55
45 72 45
45 73 38
45 74 47
45 75 56
45 76 60
45 77 38
45 78 51
45 79 42
45 80 43
46 1 52
46 2 54
46 3 39
46 4 54
46 5 35
46 6 37
46 7 58
46 8 46
46 9 59
46 10 40
46 11 44
46 12 60
46 13 36
46 14 47
46 15 44
46 16 48
46 17 38
46 18 55
46 19 35
46 20 45
46 21 53
46 22 35
46 23 54
46 24 55
46 25 42
46 26 47
46 27 46
46 28 41
46 29 39
46 30 54
46 31 51
46 32 48
46 33 37
46 34 39
46 35 44
46 36 58
46 37 57
46 38 48
46 39 40
46 40 50
46 41 40
46 42 50
46 43 58
46 44 44
46 45 45
46 46 0
46 47 53
46 48 60
46 49 55
46 50 36
46 51 57
46 52 56
46 53 58
46 54 35
46 55 58
46 56 50
46 57 46
46 58 59
46 59 35
46 60 48
46 61 37
46 62 44
46 63 49
46 64 47
46 65 59
46 66 54
46 67 60
46 68 42
46 69 56
46 70 50
46 71 35
46 72 46
46 73 55
46 74 44
46 75 56
46 76 38
46 77 49
46 78 60
46 79 60
46 80 56
47 1 56
47 2 46
47 3 59
47 4 49
47 5 49
47 6 51
47 7 45
47 8 43
47 9 36
47 10 60
47 11 45
47 12 57
47 13 44
47 14 42
47 15 41
47 16 56
47 17 38
47 18 48
47 19 50
47 20 46
47 21 35
47 22 48
47 23 42
47 24 50
47 25 51
47 26 50
47 27 52
47 28 50
47 29 51
47 30 38
47 31 43
47 32 54
47 33 38
47 34 45
47 35 51
47 36 45
47 37 56
47 38 53
47 39 40
47 40 52
47 41 56
47 42 46
47 43 47
47 44 42
47 45 55
47 46 47
47 47 0
47 48 45
47 49 60
47 50 38
47 51 46
47 52 56
47 53 47
47 54 48
47 55 54
47 56 39
47 57 59
47 58 54
47 59 39
47 60 54
47 61 60
47 62 58
47 63 46
47 64 47
47 65 36
47 66 42
47 67 57
47 68 56
47 69 58
47 70 36
47 71 60
47 72 41
47 73 48
47 74 60
47 75 54
47 76 47
47 77 35
47 78 38
47 79 39
47 80 51
48 1 46
48 2 36
48 3 35
48 4 49
48 5 59
48 6 50
48 7 50
48 8 45
48 9 47
48 10 50
48 11 49
48 12 50
48 13 46
48 14 45
48 15 58
48 16 47
48 17 55
48 18 56
48 19 40
48 20 42
48 21 57
48 22 39
48 23 48
48 24 59
48 25 46
48 26 51
48 27 60
48 28 51
48 29 36
48 30 41
48 31 47
48 32 48
48 33 60
48 34 55
48 35 35
48 36 58
48 37 59
48 38 50
48 39 36
48 40 42
48 41 45
48 42 48
48 43 58
48 44 51
48 45 50
48 46 56
48 47 41
48 48 0
48 49 35
48 50 40
48 51 40
48 52 41
48 53 54
48 54 46
48 55 43
48 56 54
48 57 50
48 58 51
48 59 59
48 60 44
48 61 50
48 62 40
48 63 35
48 64 56
48 65 43
48 66 56
48 67 55
48 68 45
48 69 58
48 70 55
48 71 51
48 72 52
48 73 60
48 74 51
48 75 50
48 76 35
48 77 52
48 78 41
48 79 41
48 80 58
49 1 44
49 2 51
49 3 50
49 4 37
49 5 52
49 6 60
49 7 56
49 8 59
49 9 45
49 10 41
49 11 39
49 12 45
49 13 48
49 14 47
49 15 52
49 16 51
49 17 59
49 18 48
49 19 45
49 20 49
49 21 54
49 22 56
49 23 42
49 24 42
49 25 38
49 26 42
49 27 49
49 28 48
49 29 47
49 30 40
49 31 40
49 32 38
49 33 44
49 34 38
49 35 49
49 36 36
49 37 49
49 38 39
49 39 36
49 40 52
49 41 55
49 42 45
49 43 44
49 44 43
49 45 42
49 46 35
49 47 55
49 48 53
49 49 0
49 50 58
49 51 50
49 52 49
49 53 47
49 54 37
49 55 35
49 56 41
49 57 47
49 58 48
49 59 48
49 60 54
49 61 48
49 62 44
49 63 53
49 64 42
49 65 49
49 66 39
49 67 47
49 68 60
49 69 40
49 70 59
49 71 49
49 72 39
49 73 60
49 74 35
49 75 48
49 76 36
49 77 41
49 78 52
49 79 36
49 80 41
50 1 43
50 2 59
50 3 60
50 4 39
50 5 41
50 6 44
50 7 40
50 8 36
50 9 43
50 10 42
50 11 47
50 12 45
50 13 46
50 14 60
50 15 40
50 16 44
50 17 56
50 18 49
50 19 60
50 20 46
50 21 43
50 22 40
50 23 40
50 24 49
50 25 50
50 26 38
50 27 47
50 28 51
50 29 35
50 30 47
50 31 47
50 32 51
50 33 38
50 34 45
50 35 38
50 36 54
50 37 49
50 38 47
50 39 50
50 40 52
50 41 47
50 42 47
50 43 35
50 44 44
50 45 35
50 46 49
50 47 50
50 48 51
50 49 37
50 50 0
50 51 56
50 52 55
50 53 57
50 54 52
50 55 60
50 56 57
50 57 57
50 58 60
50 59 39
50 60 60
50 61 46
50 62 52
50 63 55
50 64 58
50 65 53
50 66 56
50 67 52
50 68 51
50 69 39
50 70 39
50 71 40
50 72 38
50 73 59
50 74 59
50 75 51
50 76 44
50 77 42
50 78 55
50 79 38
50 80 56
51 1 42
51 2 55
51 3 36
51 4 60
51 5 49
51 6 40
51 7 49
51 8 35
51 9 58
51 10 37
51 11 37
51 12 46
51 13 57
51 14 59
51 15 45
51 16 50
51 17 36
51 18 42
51 19 38
51 20 55
51 21 53
51 22 40
51 23 54
51 24 56
51 25 41
51 26 40
51 27 38
51 28 46
51 29 36
51 30 47
51 31 56
51 32 43
51 33 58
51 34 46
51 35 52
51 36 46
51 37 45
51 38 59
51 39 35
51 40 49
51 41 37
51 42 39
51 43 42
51 44 45
51 45 46
51 46 60
51 47 57
51 48 50
51 49 40
51 50 57
51 51 0
51 52 48
51 53 35
51 54 48
51 55 50
51 56 42
51 57 55
51 58 36
51 59 48
51 60 51
51 61 39
51 62 47
51 63 43
51 64 59
51 65 59
51 66 41
51 67 49
51 68 53
51 69 41
51 70 60
51 71 56
51 72 49
51 73 52
51 74 47
51 75 36
51 76 54
51 77 54
51 78 42
51 79 46
51 80 40
52 1 57
52 2 35
52 3 38
52 4 44
52 5 55
52 6 58
52 7 59
52 8 47
52 9 47
52 10 35
52 11 48
52 12 44
52 13 58
52 14 54
52 15 53
52 16 52
52 17 40
52 18 37
52 19 60
52 20 60
52 21 54
52 22 37
52 23 52
52 24 51
52 25 59
52 26 60
52 27 53
52 28 39
52 29 45
52 30 57
52 31 54
52 32 56
52 33 40
52 34 58
52 35 56
52 36 42
52 37 54
52 38 42
52 39 35
52 40 50
52 41 46
52 42 45
52 43 46
52 44 37
52 45 51
52 46 47
52 47 60
52 48 38
52 49 36
52 50 60
52 51 35
52 52 0
52 53 50
52 54 39
52 55 45
52 56 56
52 57 52
52 58 59
52 59 47
52 60 57
52 61 49
52 62 36
52 63 37
52 64 50
52 65 48
52 66 51
52 67 60
52 68 52
52 69 37
52 70 53
52 71 45
52 72 53
52 73 40
52 74 43
52 75 57
52 76 41
52 77 53
52 78 42
52 79 39
52 80 53
53 1 39
53 2 60
53 3 46
53 4 37
53 5 48
53 6 48
53 7 51
53 8 40
53 9 37
53 10 41
53 11 37
53 12 38
53 13 49
53 14 46
53 15 40
53 16 53
53 17 35
53 18 59
53 19 42
53 20 48
53 21 57
53 22 44
53 23 39
53 24 59
53 25 58
53 26 56
53 27 49
53 28 48
53 29 35
53 30 50
53 31 50
53 32 42
53 33 50
53 34 58
53 35 48
53 36 53
53 37 49
53 38 45
53 39 44
53 40 44
53 41 36
53 42 48
53 43 58
53 44 60
53 45 39
53 46 55
53 47 42
53 48 44
53 49 41
53 50 45
53 51 42
53 52 57
53 53 0
53 54 49
53 55 36
53 56 52
53 57 48
53 58 37
53 59 54
53 60 47
53 61 48
53 62 42
53 63 39
53 64 48
53 65 48
53 66 37
53 67 37
53 68 41
53 69 48
53 70 39
53 71 41
53 72 44
53 73 47
53 74 48
53 75 56
53 76 51
53 77 40
53 78 47
53 79 55
53 80 54
54 1 59
54 2 54
54 3 35
54 4 55
54 5 45
54 6 39
54 7 51
54 8 55
54 9 53
54 10 46
54 11 39
54 12 42
54 13 55
54 14 44
54 15 54
54 16 55
54 17 35
54 18 60
54 19 46
54 20 54
54 21 60
54 22 53
54 23 57
54 24 51
54 25 56
54 26 42
54 27 50
54 28 40
54 29 51
54 30 48
54 31 54
54 32 40
54 33 47
54 34 56
54 35 36
54 36 47
54 37 57
54 38 50
54 39 57
54 40 56
54 41 47
54 42 53
54 43 38
54 44 41
54 45 51
54 46 56
54 47 55
54 48 38
54 49 43
54 50 50
54 51 45
54 52 45
54 53 58
54 54 0
54 55 52
54 56 50
54 57 55
54 58 46
54 59 40
54 60 54
54 61 41
54 62 35
54 63 54
54 64 38
54 65 45
54 66 46
54 67 45
54 68 50
54 69 52
54 70 49
54 71 47
54 72 51
54 73 43
54 74 54
54 75 36
54 76 52
54 77 54
54 78 36
54 79 38
54 80 51
55 1 41
55 2 41
55 3 38
55 4 43
55 5 50
55 6 39
55 7 39
55 8 59
55 9 37
55 10 60
55 11 59
55 12 46
55 13 56
55 14 43
55 15 47
55 16 49
55 17 51
55 18 35
55 19 35
55 20 40
55 21 48
55 22 38
55 23 42
55 24 35
55 25 53
55 26 42
55 27 42
55 28 53
55 29 57
55 30 49
55 31 42
55 32 58
55 33 36
55 34 42
55 35 51
55 36 39
55 37 37
55 38 41
55 39 59
55 40 44
55 41 55
55 42 54
55 43 37
55 44 48
55 45 53
55 46 44
55 47 35
55 48 59
55 49 46
55 50 60
55 51 36
55 52 40
55 53 53
55 54 46
55 55 0
55 56 48
55 57 37
55 58 59
55 59 51
55 60 46
55 61 45
55 62 58
55 63 43
55 64 58
55 65 46
55 66 54
55 67 36
55 68 49
55 69 60
55 70 60
55 71 56
55 72 39
55 73 59
55 74 50
55 75 52
55 76 49
55 77 41
55 78 50
55 79 57
55 80 50
56 1 41
56 2 44
56 3 50
56 4 53
56 5 55
56 6 38
56 7 49
56 8 56
56 9 39
56 10 57
56 11 37
56 12 38
56 13 60
56 14 36
56 15 55
56 16 45
56 17 57
56 18 51
56 19 35
56 20 35
56 21 52
56 22 47
56 23 52
56 24 43
56 25 46
56 26 40
56 27 51
56 28 53
56 29 56
56 30 47
56 31 59
56 32 38
56 33 36
56 34 45
56 35 53
56 36 35
56 37 59
56 38 42
56 39 40
56 40 45
56 41 45
56 42 45
56 43 37
56 44 58
56 45 52
56 46 43
56 47 37
56 48 45
56 49 49
56 50 50
56 51 46
56 52 38
56 53 48
56 54 43
56 55 43
56 56 0
56 57 40
56 58 58
56 59 46
56 60 43
56 61 56
56 62 40
56 63 40
56 64 60
56 65 40
56 66 46
56 67 45
56 68 53
56 69 49
56 70 57
56 71 45
56 72 59
56 73 44
56 74 59
56 75 49
56 76 40
56 77 43
56 78 49
56 79 59
56 80 35
57 1 53
57 2 58
57 3 35
57 4 53
57 5 47
57 6 36
57 7 39
57 8 59
57 9 41
57 10 59
57 11 43
57 12 53
57 13 60
57 14 40
57 15 39
57 16 49
57 17 58
57 18 47
57 19 56
57 20 59
57 21 35
57 22 49
57 23 60
57 24 40
57 25 39
57 26 53
57 27 44
57 28 39
57 29 49
57 30 42
57 31 36
57 32 38
57 33 40
57 34 58
57 35 38
57 36 50
57 37 58
57 38 45
57 39 39
57 40 36
57 41 55
57 42 43
57 43 40
57 44 57
57 45 39
57 46 36
57 47 58
57 48 51
57 49 57
57 50 60
57 51 36
57 52 50
57 53 40
57 54 48
57 55 60
57 56 51
57 57 0
57 58 45
57 59 35
57 60 42
57 61 38
57 62 55
57 63 36
57 64 51
57 65 35
57 66 54
57 67 58
57 68 37
57 69 38
57 70 56
57 71 54
57 72 36
57 73 38
57 74 59
57 75 39
57 76 60
57 77 52
57 78 46
57 79 38
57 80 37
58 1 46
58 2 59
58 3 43
58 4 59
58 5 52
58 6 57
58 7 44
58 8 35
58 9 56
58 10 60
58 11 56
58 12 46
58 13 48
58 14 43
58 15 39
58 16 36
58 17 40
58 18 56
58 19 56
58 20 50
58 21 56
58 22 47
58 23 53
58 24 60
58 25 60
58 26 41
58 27 41
58 28 39
58 29 56
58 30 37
58 31 51
58 32 53
58 33 42
58 34 48
58 35 55
58 36 45
58 37 35
58 38 54
58 39 47
58 40 59
58 41 46
58 42 35
58 43 38
58 44 45
58 45 42
58 46 41
58 47 60
58 48 55
58 49 38
58 50 36
58 51 51
58 52 60
58 53 50
58 54 48
58 55 37
58 56 53
58 57 53
58 58 0
58 59 35
58 60 36
58 61 35
58 62 35
58 63 46
58 64 52
58 65 45
58 66 47
58 67 55
58 68 48
58 69 47
58 70 49
58 71 46
58 72 52
58 73 42
58 74 50
58 75 55
58 76 38
58 77 58
58 78 47
58 79 37
58 80 45
59 1 37
59 2 35
59 3 50
59 4 49
59 5 57
59 6 57
59 7 52
59 8 60
59 9 48
59 10 43
59 11 60
59 12 43
59 13 41
59 14 35
59 15 36
59 16 36
59 17 38
59 18 41
59 19 56
59 20 51
59 21 40
59 22 42
59 23 48
59 24 39
59 25 44
59 26 53
59 27 37
59 28 41
59 29 60
59 30 54
59 31 37
59 32 48
59 33 50
59 34 43
59 35 57
59 36 53
59 37 50
59 38 39
59 39 41
59 40 60
59 41 37
59 42 40
59 43 41
59 44 45
59 45 37
59 46 60
59 47 52
59 48 45
59 49 43
59 50 39
59 51 60
59 52 56
59 53 42
59 54 60
59 55 59
59 56 40
59 57 51
59 58 44
59 59 0
59 60 58
59 61 39
59 62 59
59 63 50
59 64 49
59 65 50
59 66 55
59 67 46
59 68 57
59 69 49
59 70 36
59 71 43
59 72 38
59 73 50
59 74 36
59 75 52
59 76 48
59 77 56
59 78 57
59 79 53
59 80 43
60 1 44
60 2 46
60 3 47
60 4 55
60 5 36
60 6 56
60 7 47
60 8 56
60 9 47
60 10 42
60 11 38
60 12 37
60 13 56
60 14 50
60 15 45
60 16 52
60 17 36
60 18 51
60 19 39
60 20 47
60 21 40
60 22 47
60 23 44
60 24 48
60 25 47
60 26 54
60 27 42
60 28 58
60 29 38
60 30 59
60 31 35
60 32 53
60 33 46
60 34 41
60 35 44
60 36 55
60 37 56
60 38 46
60 39 56
60 40 42
60 41 44
60 42 60
60 43 48
60 44 46
60 45 54
60 46 42
60 47 49
60 48 36
60 49 57
60 50 40
60 51 42
60 52 47
60 53 36
60 54 59
60 55 36
60 56 43
60 57 53
60 58 47
60 59 46
60 60 0
60 61 53
60 62 48
60 63 38
60 64 46
60 65 58
60 66 49
60 67 38
60 68 50
60 69 40
60 70 35
60 71 57
60 72 56
60 73 48
60 74 54
60 75 35
60 76 50
60 77 53
60 78 41
60 79 40
60 80 58
61 1 52
61 2 44
61 3 41
61 4 40
61 5 52
61 6 52
61 7 49
61 8 50
61 9 43
61 10 59
61 11 55
61 12 59
61 13 46
61 14 56
61 15 56
61 16 58
61 17 44
61 18 55
61 19 54
61 20 51
61 21 36
61 22 41
61 23 59
61 24 49
61 25 44
61 26 51
61 27 59
61 28 44
61 29 47
61 30 52
61 31 59
61 32 50
61 33 37
61 34 56
61 35 35
61 36 43
61 37 41
61 38 45
61 39 50
61 40 58
61 41 40
61 42 48
61 43 41
61 44 46
61 45 38
61 46 58
61 47 50
61 48 40
61 49 50
61 50 55
61 51 37
61 52 36
61 53 37
61 54 53
61 55 39
61 56 50
61 57 46
61 58 40
61 59 60
61 60 51
61 61 0
61 62 45
61 63 35
61 64 36
61 65 56
61 66 50
61 67 52
61 68 44
61 69 58
61 70 45
61 71 35
61 72 35
61 73 44
61 74 39
61 75 58
61 76 55
61 77 47
61 78 54
61 79 45
61 80 37
62 1 60
62 2 40
62 3 58
62 4 59
62 5 44
62 6 43
62 7 55
62 8 51
62 9 46
62 10 56
62 11 38
62 12 52
62 13 51
62 14 53
62 15 55
62 16 54
62 17 42
62 18 36
62 19 38
62 20 39
62 21 46
62 22 57
62 23 47
62 24 43
62 25 51
62 26 49
62 27 47
62 28 36
62 29 50
62 30 52
62 31 40
62 32 52
62 33 48
62 34 42
62 35 51
62 36 49
62 37 47
62 38 53
62 39 36
62 40 54
62 41 54
62 42 50
62 43 50
62 44 55
62 45 51
62 46 51
62 47 59
62 48 37
62 49 39
62 50 41
62 51 45
62 52 35
62 53 52
62 54 43
62 55 54
62 56 43
62 57 35
62 58 41
62 59 43
62 60 55
62 61 35
62 62 0
62 63 37
62 64 47
62 65 37
62 66 59
62 67 53
62 68 35
62 69 40
62 70 53
62 71 48
62 72 47
62 73 51
62 74 60
62 75 53
62 76 38
62 77 44
62 78 57
62 79 45
62 80 47
63 1 40
63 2 37
63 3 52
63 4 50
63 5 52
63 6 51
63 7 35
63 8 51
63 9 43
63 10 57
63 11 38
63 12 37
63 13 43
63 14 47
63 15 58
63 16 57
63 17 47
63 18 40
63 19 45
63 20 40
63 21 37
63 22 56
63 23 53
63 24 49
63 25 38
63 26 52
63 27 55
63 28 39
63 29 44
63 30 52
63 31 46
63 32 45
63 33 59
63 34 59
63 35 46
63 36 42
63 37 44
63 38 58
63 39 51
63 40 51
63 41 54
63 42 50
63 43 47
63 44 38
63 45 44
63 46 50
63 47 47
63 48 35
63 49 37
63 50 37
63 51 57
63 52 50
63 53 36
63 54 46
63 55 53
63 56 44
63 57 37
63 58 35
63 59 43
63 60 58
63 61 59
63 62 56
63 63 0
63 64 54
63 65 59
63 66 43
63 67 39
63 68 40
63 69 49
63 70 49
63 71 57
63 72 37
63 73 44
63 74 53
63 75 56
63 76 44
63 77 56
63 78 46
63 79 41
63 80 59
64 1 37
64 2 56
64 3 57
64 4 40
64 5 50
64 6 45
64 7 57
64 8 41
64 9 46
64 10 60
64 11 35
64 12 41
64 13 42
64 14 54
64 15 58
64 16 49
64 17 41
64 18 43
64 19 52
64 20 60
64 21 49
64 22 57
64 23 40
64 24 36
64 25 35
64 26 44
64 27 35
64 28 52
64 29 43
64 30 54
64 31 40
64 32 58
64 33 38
64 34 54
64 35 45
64 36 60
64 37 50
64 38 35
64 39 57
64 40 48
64 41 37
64 42 35
64 43 56
64 44 52
64 45 55
64 46 39
64 47 56
64 48 51
64 49 54
64 50 57
64 51 56
64 52 57
64 53 50
64 54 39
64 55 45
64 56 46
64 57 56
64 58 42
64 59 49
64 60 38
64 61 35
64 62 44
64 63 57
64 64 0
64 65 53
64 66 60
64 67 41
64 68 35
64 69 45
64 70 47
64 71 53
64 72 51
64 73 47
64 74 43
64 75 42
64 76 47
64 77 60
64 78 39
64 79 37
64 80 52
65 1 57
65 2 37
65 3 39
65 4 58
65 5 43
65 6 42
65 7 39
65 8 46
65 9 38
65 10 46
65 11 58
65 12 51
65 13 37
65 14 46
65 15 57
65 16 49
65 17 44
65 18 47
65 19 51
65 20 35
65 21 59
65 22 51
65 23 48
65 24 54
65 25 49
65 26 51
65 27 38
65 28 49
65 29 35
65 30 42
65 31 49
65 32 42
65 33 35
65 34 42
65 35 48
65 36 35
65 37 43
65 38 49
65 39 36
65 40 50
65 41 37
65 42 37
65 43 46
65 44 43
65 45 37
65 46 44
65 47 53
65 48 60
65 49 60
65 50 46
65 51 53
65 52 50
65 53 39
65 54 40
65 55 59
65 56 58
65 57 38
65 58 57
65 59 49
65 60 59
65 61 49
65 62 43
65 63 58
65 64 60
65 65 0
65 66 46
65 67 47
65 68 35
65 69 38
65 70 55
65 71 57
65 72 58
65 73 55
65 74 42
65 75 52
65 76 47
65 77 37
65 78 38
65 79 58
65 80 59
66 1 36
66 2 59
66 3 44
66 4 55
66 5 50
66 6 39
66 7 57
66 8 48
66 9 46
66 10 53
66 11 48
66 12 43
66 13 52
66 14 36
66 15 39
66 16 53
66 17 52
66 18 60
66 19 36
66 20 55
66 21 52
66 22 44
66 23 50
66 24 49
66 25 59
66 26 58
66 27 52
66 28 45
66 29 57
66 30 53
66 31 56
66 32 42
66 33 45
66 34 60
66 35 52
66 36 41
66 37 56
66 38 54
66 39 55
66 40 46
66 41 41
66 42 42
66 43 50
66 44 41
66 45 41
66 46 53
66 47 59
66 48 58
66 49 54
66 50 40
66 51 42
66 52 39
66 53 50
66 54 48
66 55 46
66 56 38
66 57 59
66 58 51
66 59 53
66 60 55
66 61 56
66 62 54
66 63 55
66 64 35
66 65 43
66 66 0
66 67 56
66 68 57
66 69 54
66 70 37
66 71 41
66 72 46
66 73 60
66 74 45
66 75 41
66 76 50
66 77 47
66 78 35
66 79 59
66 80 53
67 1 59
67 2 56
67 3 48
67 4 35
67 5 50
67 6 55
67 7 54
67 8 57
67 9 56
67 10 59
67 11 43
67 12 60
67 13 55
67 14 56
67 15 59
67 16 52
67 17 58
67 18 52
67 19 41
67 20 40
67 21 54
67 22 57
67 23 56
67 24 45
67 25 39
67 26 44
67 27 51
67 28 47
67 29 44
67 30 49
67 31 59
67 32 53
67 33 38
67 34 36
67 35 56
